texto,classe
"Igreja Catķlica atua por reserva indígena em Roraima: Bispo da Diocese de Roraima incentivou briga pela demarcaįão. Produtores rurais dizem que ele foi responsável pela quebra da harmonia.",raiva
"Homens vestidos de palhaįo assaltam papelaria em Salvador: Eles estariam distribuindo panfletos de campanha de combate ao câncer. Durante fuga, troca de tiros com a polícia deixou tręs mortos.",raiva
"Subprocurador do DF é detido por desacato apķs acidente de carro: Segundo testemunhas, subprocurador bateu no carro da frente e fugiu. Embriaguez foi atestada por meio de exame clínico, afirmou delegado.",raiva
"Assaltante estupra mulher dentro de micro-ônibus no Rio. Com uma arma na boca e em um ônibus que se dirigia ao Centro do Rio pela Avenida Brasil, uma mulher de cerca de 30 anos foi estuprada por um assaltante no fim da tarde da última sexta-feira",raiva
"Mulher que perdeu bebę em acidente é condenada por homicídio: Libanesa foi sentenciada a pagar indenizaįão por incidente ocorrido em Dubai.",raiva
"Apresentador admite ter abusado sexualmente de 14 meninas. O apresentador de TV britânico Stuart Hall, 83, admitiu ter abusado sexualmente de 14 meninas de 9 e 17 anos de idade, entre 1967 e 1985.",raiva
"Malásia pode proibir maridos de chamarem mulheres de 'feias': Proposta de emenda constitucional prevę proteįão contra violęncia doméstica 'emocional'.",raiva
"Menina de 15 anos é acorrentada pela avķ em MS: Segundo a polícia, avķ se cansou da desobedięncia da neta em Amambaí. Ela vai responder em liberdade por cárcere privado.",raiva
"Neurocirurgião faltou a todos os plantões nos últimos cinco anos. De acordo com a polícia, a constataįão foi feita pela delegada com base nos depoimentos de nove médicos.",raiva
"Homem fere 22 crianįas a facadas em escola na China. Um homem feriu 22 crianįas e um adulto com uma faca na porta de uma escola primária na Província de Henan, na região central da China.",raiva
"Francesa admite que matou afogados dois bebęs encontrados em congelado. A mulher, que mantinha o corpo de dois bebęs congelados em sua casa no centro da Franįa, declarou ā polícia ter matado os dois recém-nascidos afogados.",raiva
"Professora corta tranįa de menina sem véu no Egito. A professora de uma menina de 11 anos foi condenada no Egito a pagar uma pequena multa e a cumprir uma pena suspensa de seis meses por cortar o cabelo de uma aluna como puniįão por não usar o véu islâmico.",raiva
"Mulheres flagradas maltratando idosa de quase 100 anos estão foragidas. Pena para esse tipo de crime depende da interpretaįão da Justiįa. Fantástico mostrou imagens da violęncia de Maria José e Margarida Ferreira.",raiva
"Gordinhas de Ondina são depredadas. Mesmo apķs a obra de restauraįão, realizada no ano passado pela Companhia de Desenvolvimento Urbano de Salvador (Desal), as tręs esculturas em bronze Meninas do Brasil, da artista plástica Eliana Kertész, continuam sendo vítimas de depredaįão. ",raiva
"Mulher mata a mãe na frente das crianįas em Piraquara, na RMC. O bárbaro crime foi registrado no comeįo da madrugada desta sexta-feira (29), na casa da família.",raiva
"Idosa passa Ano Novo presa em supermercado na Franįa. Mulher foi ao banheiro e, ao sair, descobriu que o local estava fechado.",surpresa
"Motorista de ônibus é flagrado lendo jornal enquanto dirigia na Bélgica. Vídeo foi postado no dia 29 de novembro no YouTube. Usuário destacou que o comportamento do motorista era grave.",surpresa
"Leão-marinho aparece na beira da Lagoa dos Patos, no RS. Animal tem aproximadamente 35 anos e 150 kg, segundo pesquisadores.",surpresa
"Japoneses criam macaquinho transgęnico que brilha no escuro: Sagui ou mico-estrela é espécie de primata comum em todo o Brasil. Interesse é usar animais como modelos para entender doenįas humanas.",surpresa
"Russa de 61 anos 'revive' apķs passar 3 dias em necrotério. Lyudmila Steblitskaya acordou pouco antes da realizaįão da autķpsia. Cozinheira aposentada já 'voltou ā vida' em outro episķdio.",surpresa
"Cafeína pode não ser a responsável pelo 'efeito despertador' do café: Impressão de que substância ajuda pode estar ligada a simples vício nela. Quando comparada com placebo, cafeína pouco alterou o organismo.",surpresa
"China inaugura restaurante com 20 robôs como garįons e cozinheiros. Robôs tęm a 'inteligęncia' de uma crianįa de tręs ou quatro anos. Eles estão preparados para cozinhar, entregar pedidos e levar menus.",surpresa
"Em um ano, cem mil jovens recorrem a cirurgia plástica: Adolescentes de 14 a 18 anos são 13% dos pacientes de estética. Médicos dizem que é necessário redobrar cuidados nesses casos.",surpresa
"Museu encontra pela 1Ē vez áudio com voz do cientista Graham Bell. 'Graham Bell, considerado inventor do telefone, fez gravaįão em 1885.",surpresa
"Gata sobrevive a ciclo completo na máquina de lavar roupa nos EUA . Caso ocorreu em Oakland, no estado da Califķrnia. Mulher não percebeu que felino entrou no equipamento.",surpresa
"Cliente acha dente em linguiįa comprada em mercado britânico. Caso ocorreu em supermercado da rede Tesco. Lauren Gooch achou objeto enquanto preparava prato.",surpresa
"Câmera flagra assalto a radialista e vigilante de prédio em Salvador. Homem de 63 anos havia sacado dinheiro em banco e pagou funcionário.",surpresa
"Assaltante chama a polícia apķs ser ameaįado por vítimas nos EUA. Christopher Lance Moore ficou sob a mira dos donos de casa no Texas. Ele acabou confessando a tentativa frustrada de assalto.",surpresa
"Testemunha capta explosão no Texas em vídeo. Explosão surpreende pai e filha que observavam ā distância o incęndio em fábrica de fertilizantes prķxima a Waco.",surpresa
"Pacientes podem ser ressuscitados horas apķs morte, diz médico. Resfriamento do cérebro 'é chave' para evitar decomposiįão do ķrgão, que pode voltar ā vida até cinco horas apķs um ataque cardíaco.",surpresa
"Ordem correta das vacinas ajuda a diminuir dor sentida por bebęs: Pesquisadores acompanharam reaįões das crianįas ās picadas. Segundo teste, é melhor dar antes vacina contra difteria e outras doenįas.",surpresa
"Itália põe ā venda seus palácios para reduzir a dívida pública. As grandes empresas, fundaįões de arte ou fundos de investimento que queiram desfrutar de uma bela vista para os canais de Veneza ou no prestigioso bairro da moda de Milão podem considerar aberta a temporada de compras.",surpresa
"Aos 115 anos, japonęs se torna homem que mais viveu, diz Guiness.Jiroemon Kimura completou 115 anos e 253 dias nesta sexta. Ele é a pessoa viva mais velha; recorde de idade atingida é de mulher.",surpresa
"Polícia australiana encontra iate com 200 kg de cocaína e cadáver. Um corpo em decomposiįão e mais de 200 quilos de cocaína foram encontrados em um iate que partiu do Equador e naufragou perto de uma ilha do arquipélago de Tonga, no Pacífico Sul.",surpresa
"Jovem rouba cartão de crédito da mãe e faz 'gracinha' em foto da polícia. Caso ocorreu em Alliance, no estado de Ohio. John Funk tentou usar o cartão na frente da polícia.",surpresa
"Garimpeiro amador encontra pepita de ouro gigante na Austrália. Minério de 5,5 quilos avaliado em R$ 645 mil foi desenterrado em cidade onde corrida do ouro já dura 162 anos.",surpresa
"Arqueķlogos descobrem no México esqueletos que podem ter mais de 800 anos.Arqueķlogos do Instituto Nacional de Antropologia e Histķria do México descobriram, no centro do país, esqueletos de 13 crianįas e adultos que, segundo estimativas, tęm aproximadamente 800 anos.",surpresa
"Pernilongo de SP fica maior e mais resistente a inseticida, diz estudo: Desde 2004, inseto ficou 20% maior em relaįão a 'primos' de outros locais. Pesquisa aponta poluentes e água parada do Pinheiros como causas.",surpresa
"Jacaré de 3,5 metros é capturado em quintal de casa no Amazonas. Animal foi encontrado em quintal de residęncia em Itacoatiara. Corpo de Bombeiros capturou e soltou o animal no Rio Amazonas.",Surpresa
"Câmeras flagram idoso atacando criminosos com bengaladas. Quase 200 câmeras estão espalhadas pelos bairros do município.",surpresa
"Perito particular questiona imagens de acidente com ex-deputado no PR: Família de vítima contratou profissional para fazer simulaįão da colisão. Segundo ele, alguns segundos do filme do acidente foram removidos.",surpresa
"Cientistas descobrem por que balanįamos os braįos ao caminhar: Segurar os braįos ao andar aumenta em 12% gasto metabķlico. Balanįá-los ajuda a controlar movimento giratķrio do corpo.",surpresa
"Indianos engolem peixe vivo contra asma: Receita teria sido passada por guru a família no século 19. Animal é ingerido junto com ervas medicinais.",surpresa
"Rottweiler participa de trabalho de demoliįão de prédio em SC: Animal passou por destroįos para transportar cabo de aįo. Cão da Polícia Militar, não por acaso, se chama Hulk.",surpresa
"EUA aprovam primeira pílula de prevenįão do HIV. A Agęncia Federal de Alimentos e Medicamentos (FDA) dos Estados Unidos anunciou nesta segunda-feira a aprovaįão do Truvada, do laboratķrio Gilead Sciences, como primeira pílula para ajudar a prevenir o HIV em alguns grupos de risco.",surpresa
"Israel mata um palestino em Gaza apesar de cessar-fogo. Soldados israelenses mataram um homem palestino a tiros e feriram 19 pessoas ao longo da fronteira da Faixa de Gaza com Israel nesta sexta-feira, segundo uma fonte do setor de saúde de Gaza.",tristeza
"Atentado contra base da Otan deixa dois mortos no Afeganistão. Suicida explodiu carro quando comboio entrava na base em Kandahar. Mortos são civis; outras 19 pessoas ficaram feridas.",tristeza
"Avião sai de pista de aeroporto, pega fogo e deixa mortos na Rússia. Segundo Ministério do Interior russo, pelo menos quatro pessoas morreram. Avião saiu da República Tcheca e tentava pousar em Moscou.",tristeza
"Acidente entre van e caminhão deixa 2 mortos em MG: Veículo com 12 passageiros bateu em caminhão e capotou na pista. Outras cinco pessoas ficaram feridas.",tristeza
"Polícia ataca manifestantes na Venezuela no 1ē de maio: Forįas usaram balas de borracha, gás lacrimogęneo e jatos d'água. Confronto aconteceu com oposicionistas de Chaves em Caracas.",tristeza
"Produtos infantis chineses não cumprem normas, diz jornal: Apenas 53,5% das roupas analisadas cumpriam os requisitos. Entre os brinquedos fabricados em Guangdong, 95% cumprem as normas.",tristeza
"Ataque israelense contra Gaza mata dois palestinos. Governo de Israel acusa Hamas de não ter respeitado trégua durante visita do primeiro-ministro egípcio",tristeza
"Cerca de 20 famílias permanecem na Raposa Serra do Sol, diz juiz do TRF: Prazo para retirada de não índios da reserva terminou no dia 30. Não há veículos suficientes para tirá-los de uma vez sķ, disse o juiz.",tristeza
"Explosão em ônibus deixa pelo menos 10 feridos em Tel Aviv. Circunstâncias do incidente ainda não estão esclarecidas, mas governo israelense trata como atentado.",tristeza
"Sandy já causou a morte de pelo menos 48 pessoas. Falta de energia, inundaįões e queda de árvores causaram os principais danos no país.",tristeza
"Grupo troca tiros com a polícia apķs roubar banco no RS: Segundo informaįões da Brigada Militar, cofre foi levado pelos ladrões. Nenhum suspeito foi preso nesta terįa-feira.",tristeza
"Violęncia prossegue no oeste de Mianmar. Pelo menos 88 pessoas morreram em outubro na onda de violęncia entre entre budistas e muįulmanos no oeste de Mianmar, anunciaram as autoridades birmanesas.",tristeza
"Suspeitos de colaborar com israel são mortos em gaza. Seis suspeitos de colaborar com israel foram mortos por homens armados e mascarados em um grande cruzamento na cidade de gaza nesta terįa-feira, de acordo com testemunhas.",tristeza
"PRF recomenda atenįão redobrada em trechos em obras e com buracos: Motorista deve avaliar trajeto antes da volta do feriado prolongado. Fiscalizaįão está reforįada nos mais de 60 mil km de rodovias federais.",tristeza
"Miss Rondônia disputa título para realizar sonho de mãe falecida: Lorena Garcia Mendonįa, de 23 anos, é estudante de medicina. Final do Miss Brasil ocorre no prķximo sábado, 9 de maio.",tristeza
"Adolescente de 15 anos que estava sumida é achada morta em Manaus: Segundo a polícia, vítima saiu de casa para ir ā escola e não voltou. Menina foi encontrada degolada e com sinais de violęncia sexual.",tristeza
"Hospital da Indonésia atende alunos com nova gripe em ala improvisada: OMS alertou 6Ē-feira que crianįas em idade escolar são as mais afetadas. Agęncia da ONU não contabiliza mais notificaįões ao redor do mundo.",tristeza
"Brasil tem agora sete suspeitos de gripe suína, diz Ministério da Saúde: São tręs em MG, dois em SP, um no RJ e um no ES. Número de casos monitorados caiu para 41.",tristeza
